City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
282,Bilma,NE,2022-02-11 17:38:24,18.6853,12.9164,68.92,16,0,6.38
283,Cockburn Town,TC,2022-02-11 17:38:25,21.4612,-71.1419,84.16,61,40,11.5
284,Yola,NG,2022-02-11 17:38:25,9.2,12.4833,83.43,8,10,4.14
285,Kathmandu,NP,2022-02-11 17:38:26,27.7167,85.3167,46.62,81,20,2.3
286,Tuatapere,NZ,2022-02-11 17:38:26,-46.1333,167.6833,52.83,85,89,6.44
287,Tigil,RU,2022-02-11 17:38:26,57.8,158.6667,-20.09,100,72,1.54
288,Baft,IR,2022-02-11 17:38:27,29.234,56.6057,44.38,29,0,4.21
289,Nouakchott,MR,2022-02-11 17:38:27,18.0858,-15.9785,87.73,21,52,17.63
290,Bambanglipuro,ID,2022-02-11 17:38:28,-7.95,110.2833,77.4,86,100,0.58
291,Estelle,US,2022-02-11 17:38:28,29.8458,-90.1067,68.0,40,0,6.91
292,Gusinoye Ozero,RU,2022-02-11 17:38:28,51.1144,106.2614,-17.12,97,74,2.04
293,Nouadhibou,MR,2022-02-11 17:38:29,20.931,-17.0347,85.98,21,90,11.5
294,Bulgan,MN,2022-02-11 17:38:29,48.8125,103.5347,-14.15,98,49,2.71
295,Zamosc,PL,2022-02-11 17:38:30,50.7231,23.252,33.64,97,100,19.77
296,Zeya,RU,2022-02-11 17:38:30,53.75,127.2667,-4.81,94,96,4.45
297,Pacasmayo,PE,2022-02-11 17:38:30,-7.4006,-79.5714,76.14,68,95,10.83
298,Dingle,PH,2022-02-11 17:38:31,10.9995,122.6711,74.66,92,100,6.82
299,Amparafaravola,MG,2022-02-11 17:38:31,-17.5833,48.2167,67.57,95,49,3.62
300,Saint-Joseph,RE,2022-02-11 17:38:32,-21.3667,55.6167,77.38,78,33,3.74
301,Vadso,NO,2022-02-11 17:38:32,70.0744,29.7487,30.15,74,75,19.57
302,Domoni,KM,2022-02-11 17:38:32,-12.2569,44.5319,76.95,87,100,6.55
303,Mogadishu,SO,2022-02-11 17:38:33,2.0371,45.3438,77.09,78,29,21.47
304,Havre-Saint-Pierre,CA,2022-02-11 17:38:33,50.2334,-63.5986,25.16,54,0,20.71
305,Belyy Yar,RU,2022-02-11 17:38:33,53.6039,91.3903,-23.91,57,20,0.0
306,Diego De Almagro,CL,2022-02-11 17:38:34,-26.3667,-70.05,81.27,22,0,15.32
307,Camp Verde,US,2022-02-11 17:38:34,34.5636,-111.8543,71.35,25,0,2.84
308,Tigre,AR,2022-02-11 17:38:34,-34.426,-58.5796,82.54,64,100,6.91
309,Soledade,BR,2022-02-11 17:38:35,-28.8183,-52.5103,81.57,45,24,6.33
310,Beringovskiy,RU,2022-02-11 17:38:35,63.05,179.3167,-28.07,97,76,9.35
311,Boa Vista,BR,2022-02-11 17:38:36,2.8197,-60.6733,94.98,34,40,11.5
312,Nikolskoye,RU,2022-02-11 17:38:36,59.7035,30.7861,28.8,91,82,9.06
313,Lively,CA,2022-02-11 17:38:37,46.4334,-81.1498,32.81,97,100,10.45
314,Rawson,AR,2022-02-11 17:38:37,-43.3002,-65.1023,71.4,22,0,4.0
315,Ayaviri,PE,2022-02-11 17:39:37,-14.8864,-70.5889,59.4,39,62,3.42
316,Niquelandia,BR,2022-02-11 17:39:38,-14.4739,-48.4597,82.08,63,75,4.43
317,Codrington,AU,2022-02-11 17:39:38,-38.2667,141.9667,55.17,82,9,8.86
318,Mastic Beach,US,2022-02-11 17:39:38,40.7668,-72.8521,53.85,64,0,14.97
319,Padang,ID,2022-02-11 17:38:12,-0.9492,100.3543,77.04,79,100,4.07
320,Maraa,BR,2022-02-11 17:39:39,-1.8333,-65.3667,84.74,74,98,3.58
321,La Rioja,ES,2022-02-11 17:35:30,42.25,-2.5,46.18,79,99,3.27
322,Jumla,NP,2022-02-11 17:39:04,29.2747,82.1838,18.54,70,1,8.32
323,Kavieng,PG,2022-02-11 17:39:39,-2.5744,150.7967,80.4,80,98,6.46
324,Ugoofaaru,MV,2022-02-11 17:39:40,5.6667,73.0,81.52,73,57,5.68
325,Skjervoy,NO,2022-02-11 17:39:40,70.0311,20.9714,28.58,54,100,20.33
326,Tyukhtet,RU,2022-02-11 17:39:40,56.5389,89.3011,-11.7,97,33,5.66
327,Alta Floresta,BR,2022-02-11 17:39:41,-9.8756,-56.0861,89.42,66,40,5.75
328,Cabo San Lucas,MX,2022-02-11 17:35:58,22.8909,-109.9124,74.61,51,0,4.61
329,Zalantun,CN,2022-02-11 17:39:41,48.0,122.7167,-2.97,85,87,5.86
330,Guerrero Negro,MX,2022-02-11 17:39:41,27.9769,-114.0611,71.49,26,0,4.27
331,Achit,RU,2022-02-11 17:39:42,56.7985,57.8994,16.74,96,100,5.88
332,Woodbury,US,2022-02-11 17:39:42,42.3833,-96.0336,35.11,42,32,25.01
333,Ramhormoz,IR,2022-02-11 17:39:43,31.28,49.6035,62.67,64,90,1.16
334,Haines Junction,CA,2022-02-11 17:39:43,60.7522,-137.5108,12.15,73,100,1.14
335,Whitecourt,CA,2022-02-11 17:39:44,54.1502,-115.6855,24.04,46,75,2.3
336,Wattegama,LK,2022-02-11 17:39:44,6.7989,81.4808,73.72,92,100,3.65
337,Eydhafushi,MV,2022-02-11 17:39:44,5.1033,73.0708,81.7,71,73,5.66
338,Ponta Delgada,PT,2022-02-11 17:39:45,37.7333,-25.6667,61.52,63,20,4.61
339,Hithadhoo,MV,2022-02-11 17:39:45,-0.6,73.0833,81.81,69,100,7.99
340,Meulaboh,ID,2022-02-11 17:39:46,4.1363,96.1285,75.07,89,100,7.63
341,Port Blair,IN,2022-02-11 17:39:46,11.6667,92.75,78.84,78,40,2.3
342,Kununurra,AU,2022-02-11 17:39:47,-15.7667,128.7333,78.78,94,48,0.0
343,Ust-Kalmanka,RU,2022-02-11 17:39:47,52.1207,83.305,-14.89,100,52,2.8
344,Ilulissat,GL,2022-02-11 17:39:48,69.2167,-51.1,23.02,63,75,10.36
345,Victoria,HK,2022-02-11 17:36:07,22.2855,114.1577,66.25,87,58,5.01
346,Brainerd,US,2022-02-11 17:39:48,46.358,-94.2008,14.23,61,100,19.57
347,Berlevag,NO,2022-02-11 17:39:48,70.8578,29.0864,33.75,69,75,25.32
348,Tete,MZ,2022-02-11 17:39:49,-16.1564,33.5867,84.29,58,40,5.75
349,Marsa Matruh,EG,2022-02-11 17:39:49,31.3525,27.2453,59.2,47,40,5.75
350,Noyabrsk,RU,2022-02-11 17:39:49,63.1994,75.4507,-7.17,87,35,12.17
351,Sahuaripa,MX,2022-02-11 17:39:50,29.05,-109.2333,70.47,21,0,3.0
352,Viedma,AR,2022-02-11 17:39:50,-40.8135,-62.9967,71.53,21,65,11.59
353,Caucaia,BR,2022-02-11 17:39:50,-3.7361,-38.6531,87.75,73,20,12.66
354,Lazaro Cardenas,MX,2022-02-11 17:39:51,17.9583,-102.2,84.07,32,19,4.81
355,Mildura,AU,2022-02-11 17:39:51,-34.2,142.15,60.76,51,0,8.05
356,Xifeng,CN,2022-02-11 17:39:52,42.7372,124.7222,14.61,81,11,2.77
357,Kigorobya,UG,2022-02-11 17:39:52,1.6162,31.3089,79.99,42,72,5.44
358,Gamboma,CG,2022-02-11 17:39:53,-1.8764,15.8644,80.91,60,78,6.06
359,Santiago Del Estero,AR,2022-02-11 17:39:53,-27.7951,-64.2615,82.63,47,89,16.31
360,Khasan,RU,2022-02-11 17:39:54,42.4308,130.6434,24.15,53,5,19.26
361,Tessalit,ML,2022-02-11 17:39:54,20.1986,1.0114,74.46,10,2,6.08
362,Balingasay,PH,2022-02-11 17:40:55,16.3573,119.8564,78.19,74,97,9.33
363,Atar,MR,2022-02-11 17:40:55,20.5169,-13.0499,81.27,10,23,21.07
364,Caruray,PH,2022-02-11 17:40:55,10.3094,119.0128,77.61,85,98,7.23
365,Yatou,CN,2022-02-11 17:40:56,37.15,122.3833,37.81,75,100,6.42
366,Tullahoma,US,2022-02-11 17:40:56,35.362,-86.2094,65.86,37,0,17.27
367,Gamba,GA,2022-02-11 17:40:56,-2.65,10.0,78.28,86,78,7.65
368,Talnakh,RU,2022-02-11 17:40:57,69.4865,88.3972,-11.18,89,99,10.07
369,Batagay-Alyta,RU,2022-02-11 17:40:57,67.8006,130.4114,-22.18,88,74,5.32
370,Maningrida,AU,2022-02-11 17:40:58,-12.0667,134.2667,79.66,81,45,5.59
371,Port Shepstone,ZA,2022-02-11 17:40:58,-30.7414,30.455,78.42,85,77,8.75
372,Livadiya,RU,2022-02-11 17:40:58,42.8692,132.6764,27.73,69,96,17.34
373,Burnie,AU,2022-02-11 17:40:59,-41.0667,145.9167,58.89,84,98,10.47
374,Koryazhma,RU,2022-02-11 17:40:59,61.3143,47.1691,23.11,96,99,5.64
375,Zabol,AF,2022-02-11 17:41:00,32.25,67.25,39.88,40,0,4.85
376,Port Augusta,AU,2022-02-11 17:41:00,-32.5,137.7667,66.34,48,0,6.71
377,Hadishahr,AZ,2022-02-11 17:41:00,38.8431,45.6635,34.29,79,87,2.62
378,Concarneau,FR,2022-02-11 17:41:01,47.875,-3.9225,45.39,72,84,5.3
379,Omboue,GA,2022-02-11 17:41:01,-1.5746,9.2618,79.65,83,90,6.64
380,Salalah,OM,2022-02-11 17:38:53,17.0151,54.0924,75.29,60,20,2.3
381,Arman,RU,2022-02-11 17:41:03,59.7,150.1667,-8.99,77,96,6.82
382,Karratha,AU,2022-02-11 17:41:04,-20.7377,116.8463,85.33,69,12,3.22
383,Kloulklubed,PW,2022-02-11 17:41:04,7.0419,134.2556,79.3,73,90,16.2
384,Quesnel,CA,2022-02-11 17:41:03,52.9999,-122.5029,19.9,86,0,0.0
385,Coffs Harbour,AU,2022-02-11 17:41:04,-30.3,153.1333,67.96,83,40,12.66
386,Cayenne,GF,2022-02-11 17:41:05,4.9333,-52.3333,78.84,89,75,4.61
387,Iskateley,RU,2022-02-11 17:41:05,67.6803,53.1512,17.38,91,100,18.21
388,Lagunas,PE,2022-02-11 17:41:06,-5.2269,-75.6753,93.9,41,89,5.3
389,Hofn,IS,2022-02-11 17:41:06,64.2539,-15.2082,28.42,54,0,9.22
390,Matara,LK,2022-02-11 17:41:07,5.9485,80.5353,75.94,90,100,4.36
391,Ribeira Brava,PT,2022-02-11 17:41:07,32.65,-17.0667,69.71,82,1,2.46
392,College,US,2022-02-11 17:41:07,64.8569,-147.8028,-4.05,75,75,8.05
393,Mahebourg,MU,2022-02-11 17:41:08,-20.4081,57.7,79.09,83,40,2.3
394,Tsaratanana,MG,2022-02-11 17:41:08,-16.7833,47.65,75.0,88,28,2.35
395,Krasnovishersk,RU,2022-02-11 17:41:09,60.4078,57.082,13.35,94,100,8.41
396,Roswell,US,2022-02-11 17:39:29,34.0232,-84.3616,67.71,35,0,13.8
397,Ozieri,IT,2022-02-11 17:41:09,40.586,9.0012,47.82,89,25,2.15
398,Springdale,US,2022-02-11 17:41:09,36.1867,-94.1288,62.33,38,20,13.8
399,Petatlan,MX,2022-02-11 17:41:10,17.5167,-101.2667,84.0,32,15,5.77
400,Sembe,CG,2022-02-11 17:41:10,1.6481,14.5806,82.06,24,58,2.33
401,Columbia,US,2022-02-11 17:40:54,34.0007,-81.0348,69.75,31,0,0.0
402,Mahon,ES,2022-02-11 17:41:11,39.8885,4.2658,52.36,87,40,8.05
403,Juruti,BR,2022-02-11 17:41:11,-2.1522,-56.0922,85.82,68,70,4.18
404,Faanui,PF,2022-02-11 17:41:12,-16.4833,-151.75,80.62,75,27,13.38
405,Cherepovets,RU,2022-02-11 17:41:12,59.1333,37.9,31.82,69,100,6.71
406,Virginia Beach,US,2022-02-11 17:40:32,36.8529,-75.978,68.05,33,20,3.0
407,Zaraza,VE,2022-02-11 17:41:12,9.3503,-65.3245,95.29,29,35,5.3
408,Sola,VU,2022-02-11 17:42:13,-13.8833,167.55,79.54,81,99,12.1
409,Tolaga Bay,NZ,2022-02-11 17:42:13,-38.3667,178.3,72.3,94,98,5.57
410,Jadu,LY,2022-02-11 17:42:14,31.953,12.0261,51.93,46,100,6.11
411,Guantanamo,CU,2022-02-11 17:42:14,20.1444,-75.2092,82.47,48,20,7.14
412,Moindou,NC,2022-02-11 17:42:14,-21.6924,165.677,76.95,88,100,6.8
413,Touros,BR,2022-02-11 17:42:15,-5.1989,-35.4608,88.7,60,55,13.09
414,Gander,CA,2022-02-11 17:42:15,48.9682,-54.5906,37.53,81,75,18.01
415,Lamesa,US,2022-02-11 17:42:16,32.7376,-101.951,64.08,22,0,13.76
416,Sharanga,RU,2022-02-11 17:42:16,57.1775,46.5396,25.25,96,99,7.2
417,Isla Mujeres,MX,2022-02-11 17:42:16,21.2311,-86.731,78.85,67,95,9.71
418,Sao Filipe,CV,2022-02-11 17:42:17,14.8961,-24.4956,80.82,49,73,16.78
419,Waitati,NZ,2022-02-11 17:42:17,-45.75,170.5667,55.24,97,100,1.92
420,Tara,RU,2022-02-11 17:42:17,56.8944,74.371,-8.86,97,6,5.97
421,Umm Lajj,SA,2022-02-11 17:42:18,25.0213,37.2685,67.03,49,0,18.61
422,Sobolevo,RU,2022-02-11 17:42:18,54.4299,31.8996,24.39,93,75,8.48
423,Rio Brilhante,BR,2022-02-11 17:42:19,-21.8019,-54.5464,93.69,30,0,5.88
424,Amurzet,RU,2022-02-11 17:42:19,47.6967,131.0981,11.44,96,100,4.03
425,Marawi,PH,2022-02-11 17:42:19,7.9986,124.2928,66.65,95,49,1.1
426,Colesberg,ZA,2022-02-11 17:42:20,-30.72,25.0972,81.3,16,0,5.7
427,Makakilo City,US,2022-02-11 17:42:20,21.3469,-158.0858,69.28,80,0,6.91
428,Georgiyevka,KZ,2022-02-11 17:42:20,43.0369,74.7114,33.84,80,100,8.95
429,Praya,CV,2022-02-11 17:42:21,14.9215,-23.5087,81.14,47,27,21.85
430,Burns Lake,CA,2022-02-11 17:42:21,54.2331,-125.7533,9.82,86,98,0.58
431,Araouane,ML,2022-02-11 17:42:22,18.9048,-3.5265,72.01,13,77,10.45
432,Kirksville,US,2022-02-11 17:37:44,40.1948,-92.5833,46.35,87,20,14.97
433,Salvador,SV,2022-02-11 17:42:22,13.8333,-88.9167,85.05,34,30,2.51
434,Mishkino,RU,2022-02-11 17:42:22,55.3389,63.9175,12.07,94,100,15.08
435,Longhua,CN,2022-02-11 17:42:23,23.6137,114.1919,61.27,94,44,2.48
436,Gornopravdinsk,RU,2022-02-11 17:42:23,60.05,69.9,2.95,88,6,10.85
437,Treinta Y Tres,UY,2022-02-11 17:42:23,-33.2333,-54.3833,91.13,32,24,4.88
438,Mayor Pablo Lagerenza,PY,2022-02-11 17:42:24,-19.9309,-60.7718,103.15,23,11,6.96
439,Harboore,DK,2022-02-11 17:42:24,56.6175,8.1807,34.21,63,8,15.64
440,Moyale,KE,2022-02-11 17:42:25,3.5167,39.0584,76.71,29,100,11.39
441,Palmerston North,NZ,2022-02-11 17:37:59,-40.35,175.6167,66.51,95,100,1.99
442,Midland,US,2022-02-11 17:42:25,31.9974,-102.0779,68.05,17,0,16.11
443,Kotelnikovo,RU,2022-02-11 17:42:25,47.6317,43.1461,39.33,96,100,16.35
444,Caravelas,BR,2022-02-11 17:42:26,-17.7125,-39.2481,86.2,55,13,9.69
445,Mossoro,BR,2022-02-11 17:42:26,-5.1875,-37.3442,94.95,46,40,18.41
446,Weihai,CN,2022-02-11 17:42:26,37.5017,122.1136,38.8,69,100,9.84
447,Semnan,IR,2022-02-11 17:42:27,35.5729,53.3971,51.64,43,100,2.3
448,Kapoeta,SS,2022-02-11 17:42:27,4.7717,33.5903,91.63,22,100,10.4
449,Bhadrachalam,IN,2022-02-11 17:42:28,17.6667,80.8833,70.36,61,8,5.1
450,Bandarbeyla,SO,2022-02-11 17:42:28,9.4942,50.8122,75.02,65,31,18.77
451,Alofi,NU,2022-02-11 17:42:29,-19.0595,-169.9187,75.09,94,15,5.75
452,Encrucijada,CU,2022-02-11 17:42:29,22.6169,-79.8711,81.16,69,75,10.36
453,Santa Cecilia,BR,2022-02-11 17:42:29,-26.9608,-50.4269,76.59,43,27,3.62
454,Homer,US,2022-02-11 17:37:47,59.6425,-151.5483,33.69,69,100,5.75
455,Kedougou,SN,2022-02-11 17:42:30,12.5579,-12.1743,99.18,9,0,6.91
456,Pochutla,MX,2022-02-11 17:43:30,15.7432,-96.4661,85.82,43,3,8.7
457,Sarkand,KZ,2022-02-11 17:43:31,45.41,79.9186,15.26,65,49,7.52
458,Husavik,IS,2022-02-11 17:43:31,66.0449,-17.3389,26.51,90,100,6.44
459,Ewa Beach,US,2022-02-11 17:43:31,21.3156,-158.0072,72.01,81,0,6.91
460,Cabatuan,PH,2022-02-11 17:43:32,10.8794,122.486,75.72,86,100,9.89
461,Vila Franca Do Campo,PT,2022-02-11 17:43:32,37.7167,-25.4333,61.21,66,90,1.63
462,Menongue,AO,2022-02-11 17:43:33,-14.6585,17.691,67.62,84,93,0.54
463,Nelson Bay,AU,2022-02-11 17:43:33,-32.7167,152.15,73.0,67,74,4.0
464,Tanabe,JP,2022-02-11 17:43:33,33.7333,135.3667,35.92,73,38,7.34
465,Paamiut,GL,2022-02-11 17:43:34,61.994,-49.6678,30.22,84,100,17.18
466,Katobu,ID,2022-02-11 17:43:34,-4.9408,122.5276,75.92,90,100,1.39
467,Fuyu,CN,2022-02-11 17:43:34,45.1833,124.8167,-6.5,100,46,4.54
468,Necochea,AR,2022-02-11 17:43:35,-38.5473,-58.7368,66.04,53,100,17.11
469,Hanmer Springs,NZ,2022-02-11 17:43:35,-42.5167,172.8167,59.13,95,100,0.4
470,Udachnyy,RU,2022-02-11 17:43:36,66.4167,112.4,-6.05,100,98,3.44
471,Burgersdorp,ZA,2022-02-11 17:43:36,-30.9977,26.3286,75.96,15,0,6.46
472,Eirunepe,BR,2022-02-11 17:43:36,-6.6603,-69.8736,81.01,88,99,1.52
473,Buchanan,LR,2022-02-11 17:43:37,5.8808,-10.0467,89.56,73,31,10.09
474,Aklavik,CA,2022-02-11 17:43:37,68.2191,-135.0107,-22.97,75,20,3.44
475,Manzhouli,CN,2022-02-11 17:43:37,49.6,117.4333,-12.75,99,57,5.55
476,Clyde River,CA,2022-02-11 17:43:38,70.4692,-68.5914,-16.37,76,100,31.07
477,Saint-Georges,GD,2022-02-11 17:43:38,12.0564,-61.7485,82.08,74,75,23.02
478,Carndonagh,IE,2022-02-11 17:43:39,55.25,-7.2667,46.02,87,100,19.71
479,Purpe,RU,2022-02-11 17:43:39,64.4803,76.6897,-8.64,85,10,11.77
480,Challans,FR,2022-02-11 17:43:39,46.8436,-1.8749,44.8,72,62,8.05
481,Lata,PT,2022-02-11 17:43:40,40.1629,-8.3327,62.71,72,62,4.27
482,Vestmanna,FO,2022-02-11 17:43:40,62.1564,-7.1664,36.52,87,75,5.75
483,Urumqi,CN,2022-02-11 17:43:41,43.801,87.6005,9.55,92,40,2.24
484,Kizukuri,JP,2022-02-11 17:43:41,40.8061,140.3861,25.11,64,49,3.18
485,Olafsvik,IS,2022-02-11 17:43:41,64.8945,-23.7142,31.14,76,100,15.52
486,Glens Falls,US,2022-02-11 17:43:38,43.3095,-73.644,48.06,69,95,8.59
487,Rorvik,NO,2022-02-11 17:43:42,64.8621,11.2373,33.91,86,75,23.02
488,Palmer,US,2022-02-11 17:41:45,42.1584,-72.3287,53.73,38,20,12.66
489,Zhezkazgan,KZ,2022-02-11 17:43:42,47.8043,67.7144,25.03,96,100,19.51
490,Rocha,UY,2022-02-11 17:43:43,-34.4833,-54.3333,87.84,40,25,6.26
491,Asfi,MA,2022-02-11 17:43:43,32.2994,-9.2372,63.25,70,40,16.49
492,Khandyga,RU,2022-02-11 17:43:43,62.6667,135.6,-42.86,100,72,0.87
493,Kuito,AO,2022-02-11 17:43:44,-12.3833,16.9333,64.0,67,87,4.94
494,Kihei,US,2022-02-11 17:39:43,20.785,-156.4656,69.84,81,0,4.61
495,Killybegs,IE,2022-02-11 17:43:44,54.6333,-8.45,44.46,86,100,30.18
496,Luwuk,ID,2022-02-11 17:43:45,-0.9516,122.7875,76.48,84,95,4.07
497,Torbay,CA,2022-02-11 17:43:45,47.6666,-52.7314,44.58,77,75,21.85
498,Naze,JP,2022-02-11 17:43:46,28.3667,129.4833,57.09,64,97,6.64
499,Saint Anthony,US,2022-02-11 17:43:46,45.0205,-93.218,25.0,72,100,20.71
500,Otane,NZ,2022-02-11 17:43:46,-39.8833,176.6333,65.39,99,100,1.21
501,Obregon,NI,2022-02-11 17:44:47,11.9566,-85.9636,89.69,40,7,14.74
502,Chazuta,PE,2022-02-11 17:44:47,-6.5742,-76.1367,88.65,51,97,3.2
503,Vildbjerg,DK,2022-02-11 17:44:48,56.2,8.7667,33.62,75,2,7.27
504,Paisley,GB,2022-02-11 17:44:48,55.8317,-4.4325,43.18,74,40,15.01
505,Tatarsk,RU,2022-02-11 17:44:48,55.219,75.9828,-15.43,100,14,5.66
506,Miracema Do Tocantins,BR,2022-02-11 17:44:49,-9.5618,-48.3967,86.4,61,55,3.58
507,Kisangani,CD,2022-02-11 17:44:49,0.5167,25.2,82.76,74,40,0.0
508,Twin Falls,US,2022-02-11 17:44:49,42.3505,-114.6445,39.54,65,0,18.41
509,Capuluan,PH,2022-02-11 17:44:50,13.8147,122.5181,75.07,90,53,6.76
510,Kupang,ID,2022-02-11 17:44:50,-10.1667,123.5833,77.0,89,100,2.04
511,Alyangula,AU,2022-02-11 17:44:51,-13.8483,136.4192,76.87,100,21,2.3
512,Cabedelo,BR,2022-02-11 17:44:51,-6.9811,-34.8339,88.47,63,59,11.21
513,Yefremov,RU,2022-02-11 17:44:51,53.1481,38.0992,26.98,87,76,9.82
514,Corowa,AU,2022-02-11 17:44:52,-36.0333,146.3833,62.92,57,1,5.23
515,General Roca,AR,2022-02-11 17:44:52,-39.0333,-67.5833,76.87,15,0,8.95
516,Gandai,IN,2022-02-11 17:44:52,21.6667,81.1,58.33,32,3,5.06
517,Musoma,TZ,2022-02-11 17:44:53,-1.5,33.8,72.93,68,92,6.4
518,Mtambile,TZ,2022-02-11 17:44:53,-5.3833,39.7,80.19,73,44,11.34
519,Puerto Escondido,MX,2022-02-11 17:44:53,15.85,-97.0667,83.71,55,3,7.11
520,Nisia Floresta,BR,2022-02-11 17:44:54,-6.0911,-35.2086,88.61,55,71,13.0
521,Muros,ES,2022-02-11 17:44:54,42.7762,-9.0603,57.7,81,94,1.39
522,Novoagansk,RU,2022-02-11 17:44:55,61.9449,76.6625,-11.92,98,9,6.08
523,Bonthe,SL,2022-02-11 17:44:55,7.5264,-12.505,82.81,71,34,13.8
524,Thinadhoo,MV,2022-02-11 17:44:55,0.5333,72.9333,81.79,72,100,6.76
525,Kautokeino,NO,2022-02-11 17:44:56,69.0125,23.0412,1.31,96,83,4.81
526,Nyuksenitsa,RU,2022-02-11 17:44:56,60.4128,44.2397,24.37,97,98,5.68
527,Saint-Pierre,RE,2022-02-11 17:44:56,-21.3393,55.4781,78.48,78,0,3.44
528,Baoning,CN,2022-02-11 17:44:57,25.3378,110.026,44.46,81,100,2.24
529,Imphal,IN,2022-02-11 17:44:57,24.8167,93.95,47.57,69,0,1.95
530,Tsotilion,GR,2022-02-11 17:44:58,40.2667,21.3167,40.82,70,0,4.14
531,Yumen,CN,2022-02-11 17:44:58,40.2833,97.2,23.18,47,98,5.35
532,Heidenreichstein,AT,2022-02-11 17:44:58,48.8667,15.1167,37.67,67,85,10.0
533,Washougal,US,2022-02-11 17:44:59,45.5826,-122.3534,51.66,81,0,20.0
534,Tunceli,TR,2022-02-11 17:44:59,39.1083,39.5471,34.66,77,5,5.5
535,Hovd,MN,2022-02-11 17:45:00,48.0056,91.6419,-13.68,88,90,4.61
536,Camalu,MX,2022-02-11 17:45:00,30.85,-116.0667,68.41,26,0,2.68
537,Thessalon,CA,2022-02-11 17:45:00,46.2501,-83.5666,32.49,90,100,11.86
538,Tacuarembo,UY,2022-02-11 17:45:01,-31.7333,-55.9833,102.18,14,45,6.93
539,Manta,EC,2022-02-11 17:45:01,-0.95,-80.7333,82.18,69,40,6.91
540,Shellbrook,CA,2022-02-11 17:45:02,53.2168,-106.4011,-10.17,89,93,2.01
541,Kailua,US,2022-02-11 17:45:02,21.4022,-157.7394,72.07,82,6,4.14
542,Ulagan,RU,2022-02-11 17:45:03,50.6321,87.9563,-17.07,93,42,2.62
543,Henties Bay,NA,2022-02-11 17:45:04,-22.116,14.2845,73.85,83,63,1.72
544,Ulaanbaatar,MN,2022-02-11 17:45:04,47.9077,106.8832,-23.67,62,0,4.47
545,Novomikhaylovskiy,RU,2022-02-11 17:45:04,44.2581,38.8578,43.57,76,27,18.25
546,Yaan,NG,2022-02-11 17:45:05,7.3833,8.5667,89.8,8,11,4.5
547,North Platte,US,2022-02-11 17:45:05,41.1239,-100.7654,44.49,59,20,23.02
548,Rafsanjan,IR,2022-02-11 17:45:05,30.4067,55.9939,57.25,21,0,10.69
549,High Rock,BS,2022-02-11 17:45:06,26.6208,-78.2833,75.22,73,65,11.43
550,Strezhevoy,RU,2022-02-11 17:46:06,60.7333,77.5889,-4.02,99,38,5.06
551,Lethem,GY,2022-02-11 17:46:06,3.3803,-59.7968,98.89,26,26,10.31
552,Seoul,KR,2022-02-11 17:45:07,37.5683,126.9778,33.4,75,75,4.61
553,Diphu,IN,2022-02-11 17:46:07,25.8333,93.4333,54.52,95,2,1.36
554,Tieli,CN,2022-02-11 17:46:07,46.95,128.05,7.38,96,100,8.12
555,Krasnoselkup,RU,2022-02-11 17:46:08,65.7,82.4667,-16.71,95,47,7.02
556,Sao Domingos Do Maranhao,BR,2022-02-11 17:46:08,-5.5758,-44.3853,83.03,77,90,2.28
557,Sao Felix Do Xingu,BR,2022-02-11 17:46:08,-6.6447,-51.995,76.86,87,100,2.19
558,Bonfim,BR,2022-02-11 17:46:09,3.0833,-59.95,98.04,27,22,7.23
559,Mumbwa,ZM,2022-02-11 17:46:09,-14.9783,27.0619,65.37,93,99,3.33
560,Oistins,BB,2022-02-11 17:46:10,13.0667,-59.5333,82.49,54,20,26.46
561,Mayo,US,2022-02-11 17:46:10,38.8876,-76.5119,64.74,46,0,13.8
